1.0,2021-05-19 09:53:00,2021-05-19 13:59:00
1.0,2021-05-19 14:15:00,2021-05-19 14:58:00
1.0,2021-05-19 15:29:00,2021-05-19 16:52:00
1.0,2021-05-20 09:16:00,2021-05-20 16:26:00
1.0,2021-05-21 12:11:00,2021-05-21 16:41:00
1.0,2021-05-24 09:20:00,2021-05-24 15:20:00
1.0,2021-05-25 08:54:00,2021-05-25 15:54:00
1.0,2021-05-26 07:25:00,2021-05-26 15:33:00
1.0,2021-05-27 08:21:00,2021-05-27 15:43:00
1.0,2021-05-28 09:18:00,2021-05-28 12:56:00
